DATAFLOW,LAST UPDATE,freq,unit,tra_meas,tra_cov,schedule,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PL,2019-Q4,10845730,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PL,2020-Q1,7555060,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PL,2020-Q2,112215,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PL,2020-Q3,4483055,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PL,2020-Q4,1675130,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PL,2021-Q1,982605,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PL,2021-Q2,2663594,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PL,2021-Q3,8776899,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PL,2021-Q4,6470714,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PL,2022-Q1,5476029,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PL,2022-Q2,10467440,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PL,2022-Q3,13759109,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PL,2022-Q4,9644964,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PL,2023-Q1,9010818,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PL,2023-Q2,13243818,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2018-Q1,9483974,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2018-Q2,14107473,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2018-Q3,15970246,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2018-Q4,11456905,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2019-Q1,10105791,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2019-Q2,15368892,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2019-Q3,17185753,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2019-Q4,12347458,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2020-Q1,8686233,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2020-Q2,393775,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2020-Q3,4734368,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2020-Q4,2734617,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2021-Q1,1211568,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2021-Q2,3358318,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2021-Q3,8982972,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2021-Q4,8794834,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2022-Q1,8490479,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2022-Q2,16001034,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2022-Q3,18557156,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2022-Q4,14033054,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,PT,2023-Q1,12528342,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2018-Q1,3924501,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2018-Q2,5062922,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2018-Q3,6096735,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2018-Q4,4725484,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2019-Q1,4309952,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2019-Q2,5572860,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2019-Q3,6569437,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2019-Q4,5113616,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2020-Q1,3568365,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2020-Q2,205850,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2020-Q3,1890849,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2020-Q4,968383,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2021-Q1,819921,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2021-Q2,1903975,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2021-Q3,4661202,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2021-Q4,2999515,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2022-Q1,2869678,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2022-Q2,5448894,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2022-Q3,6316927,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2022-Q4,4900452,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RO,2023-Q1,4629394,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2018-Q1,1007228,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2018-Q2,1440357,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2018-Q3,1846794,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2018-Q4,1226871,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2019-Q1,1110369,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2019-Q2,1665482,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2019-Q3,2138525,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2019-Q4,1536267,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2020-Q1,1018393,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2020-Q2,94587,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2020-Q3,509492,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2020-Q4,315996,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2021-Q1,288869,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2021-Q2,655573,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2021-Q3,1589518,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2021-Q4,897790,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2022-Q1,793030,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,RS,2022-Q2,1500529,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2018-Q1,8390267,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2018-Q2,10507656,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2018-Q3,11033629,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2018-Q4,9013544,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2019-Q1,8028163,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2019-Q2,10162554,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2019-Q3,10767068,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2019-Q4,8656978,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2020-Q1,6073593,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2020-Q2,282334,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2020-Q3,1590711,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2020-Q4,1371039,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2021-Q1,823559,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2021-Q2,1413542,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2021-Q3,4116127,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2021-Q4,4444781,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2022-Q1,3587294,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2022-Q2,7049126,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2022-Q3,7881197,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2022-Q4,6521195,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SE,2023-Q1,5954153,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2018-Q1,329297,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2018-Q2,501025,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2018-Q3,592841,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2018-Q4,387404,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2019-Q1,341704,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2019-Q2,516459,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2019-Q3,590348,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2019-Q4,270528,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2020-Q1,191342,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2020-Q2,5292,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2020-Q3,70702,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2020-Q4,20451,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2021-Q1,18364,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2021-Q2,51165,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2021-Q3,202300,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2021-Q4,147517,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2022-Q1,125979,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2022-Q2,256469,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2022-Q3,365982,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2022-Q4,220381,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2023-Q1,200760,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SI,2023-Q2,333744,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2018-Q1,433189,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2018-Q2,660563,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2018-Q3,1168788,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2018-Q4,531554,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2019-Q1,468654,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2019-Q2,691295,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2019-Q3,1156530,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2019-Q4,523308,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2020-Q1,338124,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2020-Q2,4868,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2020-Q3,122724,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2020-Q4,34888,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2021-Q1,21157,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2021-Q2,54751,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2021-Q3,370264,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2021-Q4,195906,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2022-Q1,191109,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2022-Q2,495017,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2022-Q3,927299,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2022-Q4,329143,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2023-Q1,303620,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,SK,2023-Q2,610279,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,UK,2018-Q1,54033292,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,UK,2018-Q2,72743391,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,UK,2018-Q3,83114481,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,UK,2018-Q4,62298991,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,UK,2019-Q1,56146916,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,UK,2019-Q2,74922769,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,UK,2019-Q3,83766483,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,UK,2019-Q4,62596212,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,UK,2020-Q1,44768259,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,UK,2020-Q2,1332837,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,Q,PAS,PAS_CRD,TOTAL,TOT,UK,2020-Q3,14873535,
